Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2012-07-09,7:50am,JPY,Bank Lending y/y,Non-economic,0.7%,,0.2%
2012-07-09,9:30am,AUD,ANZ Job Advertisements m/m,Medium,-1.2%,,-2.6%
2012-07-09,9:30am,CNY,CPI y/y,High,2.2%,2.4%,3.0%
2012-07-09,9:30am,CNY,PPI y/y,Medium,-2.1%,-2.0%,-1.4%
2012-07-09,1:00pm,JPY,Economy Watchers Sentiment,Non-economic,43.8,47.6,47.2
2012-07-09,1:45pm,CHF,Unemployment Rate,Non-economic,2.9%,3.2%,2.9%
2012-07-09,2:00pm,EUR,German Trade Balance,Non-economic,15.0B,15.7B,16.2B
2012-07-09,All Day,EUR,Eurogroup Meetings,High,,,
2012-07-09,4:30pm,EUR,Sentix Investor Confidence,Medium,-29.6,-26.3,-28.9
2012-07-09,8:30pm,EUR,ECB President Draghi Speaks,High,,,
2012-07-09,10:30pm,CAD,BOC Business Outlook Survey,High,,,
2012-07-09,11:30pm,GBP,MPC Member Tucker Speaks,High,,,
2012-07-09,11:55pm,USD,FOMC Member Williams Speaks,Medium,,,
2012-07-10,2:00am,NZD,REINZ HPI m/m,Medium,0.3%,,1.7%
2012-07-10,3:00am,USD,Consumer Credit m/m,Non-economic,17.1B,8.7B,10.0B
2012-07-10,6:00am,NZD,NZIER Business Confidence,High,-4,,13
2012-07-10,7:01am,GBP,BRC Retail Sales Monitor y/y,Medium,1.4%,,1.3%
2012-07-10,7:01am,GBP,RICS House Price Balance,Medium,-22%,-15%,-17%
2012-07-10,7:50am,JPY,M2 Money Stock y/y,Non-economic,2.2%,2.2%,2.2%
2012-07-10,9:30am,AUD,NAB Business Confidence,Medium,-3,,-2
2012-07-10,10:00am,CNY,USD-Denominated Trade Balance,High,31.7B,22.6B,18.7B
2012-07-10,11:45am,JPY,30-y Bond Auction,Non-economic,1.85|4.1,,1.86|3.2
2012-07-10,1:00pm,JPY,Consumer Confidence,Non-economic,40.4,40.9,40.7
2012-07-10,2:45pm,EUR,French Industrial Production m/m,Medium,-1.9%,-0.9%,1.4%
2012-07-10,4:00pm,EUR,Italian Industrial Production m/m,Medium,0.8%,-0.3%,-2.0%
2012-07-10,All Day,EUR,ECOFIN Meetings,Medium,,,
2012-07-10,4:30pm,GBP,Manufacturing Production m/m,High,1.2%,0.1%,-0.8%
2012-07-10,4:30pm,GBP,Goods Trade Balance,Medium,-8.4B,-9.0B,-9.7B
2012-07-10,4:30pm,GBP,Industrial Production m/m,Non-economic,1.0%,-0.1%,-0.4%
2012-07-10,7:30pm,USD,NFIB Small Business Index,Non-economic,91.4,93.3,94.4
2012-07-10,8:13pm,CAD,Housing Starts,Medium,223K,203K,217K
2012-07-10,10:00pm,GBP,NIESR GDP Estimate,Medium,-0.2%,,0.1%
2012-07-10,10:00pm,USD,JOLTS Job Openings,Non-economic,3.64M,3.59M,3.45M
2012-07-10,10:00pm,USD,RCM/TIPP Economic Optimism,Non-economic,47.0,46.9,46.7
2012-07-11,7:00am,AUD,RBA Deputy Gov Lowe Speaks,Medium,,,
2012-07-11,7:50am,JPY,Tertiary Industry Activity m/m,Medium,0.7%,0.2%,-0.2%
2012-07-11,7:50am,JPY,PPI y/y,Non-economic,-1.3%,-0.9%,-0.7%
2012-07-11,8:30am,AUD,Westpac Consumer Sentiment,Medium,3.7%,,0.3%
2012-07-11,9:30am,AUD,Home Loans m/m,Medium,-1.2%,0.8%,0.5%
2012-07-11,2:00pm,EUR,German Final CPI m/m,Non-economic,-0.1%,-0.1%,-0.1%
2012-07-11,2:00pm,JPY,Prelim Machine Tool Orders y/y,Non-economic,-15.5%,,-3.0%
2012-07-11,5:36pm,EUR,German 10-y Bond Auction,Medium,1.31|1.5,,1.52|1.4
2012-07-11,8:30pm,CAD,Trade Balance,High,-0.8B,-0.5B,-0.6B
2012-07-11,8:30pm,USD,Trade Balance,High,-48.7B,-48.5B,-50.6B
2012-07-11,10:00pm,USD,Final Wholesale Inventories m/m,Non-economic,0.3%,0.4%,0.5%
2012-07-11,10:30pm,USD,Crude Oil Inventories,Medium,-4.7M,-1.3M,-4.3M
2012-07-12,1:00am,USD,10-y Bond Auction,Medium,1.46|3.6,,1.62|3.1
2012-07-12,2:00am,USD,FOMC Meeting Minutes,High,,,
2012-07-12,6:28am,NZD,BusinessNZ Manufacturing Index,Non-economic,50.2,,55.8
2012-07-12,6:45am,NZD,FPI m/m,Non-economic,1.4%,,0.3%
2012-07-12,8:00am,AUD,RBA Deputy Gov Lowe Speaks,Medium,,,
2012-07-12,9:00am,AUD,MI Inflation Expectations,Medium,3.3%,,2.3%
2012-07-12,9:30am,AUD,Employment Change,High,-27.0K,0.2K,27.8K
2012-07-12,9:30am,AUD,Unemployment Rate,High,5.2%,5.2%,5.1%
2012-07-12,11:51am,JPY,Monetary Policy Statement,High,,,
2012-07-12,11:51am,JPY,Overnight Call Rate,High,<0.10%,<0.10%,<0.10%
2012-07-12,1:30pm,EUR,French Final CPI m/m,Non-economic,0.0%,-0.1%,-0.1%
2012-07-12,2:00pm,EUR,German WPI m/m,Non-economic,-1.1%,-0.5%,-0.7%
2012-07-12,3:31pm,JPY,BOJ Press Conference,High,,,
2012-07-12,4:00pm,CNY,New Loans,Medium,920B,887B,793B
2012-07-12,4:00pm,CNY,M2 Money Supply y/y,Non-economic,13.6%,13.5%,13.2%
2012-07-12,4:00pm,EUR,ECB Monthly Bulletin,Medium,,,
2012-07-12,5:00pm,EUR,Industrial Production m/m,Medium,0.6%,0.0%,-1.1%
2012-07-12,5:35pm,GBP,10-y Bond Auction,Medium,1.72|2.2,,1.92|1.6
2012-07-12,8:00pm,EUR,ECB President Draghi Speaks,Medium,,,
2012-07-12,8:30pm,CAD,NHPI m/m,Medium,0.3%,0.2%,0.2%
2012-07-12,8:30pm,USD,Unemployment Claims,High,350K,376K,376K
2012-07-12,8:30pm,USD,Import Prices m/m,Medium,-2.7%,-1.5%,-1.2%
2012-07-12,10:30pm,USD,Natural Gas Storage,Non-economic,33B,27B,39B
2012-07-13,1:00am,USD,30-y Bond Auction,Non-economic,2.58|2.7,,2.72|2.4
2012-07-13,1:54am,USD,Federal Budget Balance,Medium,-59.7B,-91.7B,-124.6B
2012-07-13,3:40am,USD,FOMC Member Williams Speaks,Medium,,,
2012-07-13,10:00am,CNY,GDP q/y,High,7.6%,7.7%,8.1%
2012-07-13,10:00am,CNY,Fixed Asset Investment ytd/y,Medium,20.4%,20.0%,20.1%
2012-07-13,10:00am,CNY,Industrial Production y/y,Medium,9.5%,9.8%,9.6%
2012-07-13,10:00am,CNY,NBS Press Conference,Medium,,,
2012-07-13,10:00am,CNY,Retail Sales y/y,Non-economic,13.7%,13.6%,13.8%
2012-07-13,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,-3.4%,-3.1%,-3.1%
2012-07-13,1:00pm,JPY,BOJ Monthly Report,Non-economic,,,
2012-07-13,3:15pm,CHF,PPI m/m,Medium,-0.3%,-0.2%,-0.2%
2012-07-13,5:00pm,GBP,CB Leading Index m/m,Non-economic,-0.8%,,0.2%
2012-07-13,5:29pm,EUR,Italian 10-y Bond Auction,High,5.82|1.7,,6.19|1.3
2012-07-13,8:30pm,USD,PPI m/m,High,0.1%,-0.5%,-1.0%
2012-07-13,8:30pm,USD,Core PPI m/m,Medium,0.2%,0.3%,0.2%
2012-07-13,9:55pm,USD,Prelim UoM Consumer Sentiment,High,72.0,73.5,73.2
2012-07-13,9:55pm,USD,Prelim UoM Inflation Expectations,Non-economic,2.8%,,3.1%
2012-07-14,1:20am,USD,FOMC Member Lockhart Speaks,Medium,,,
2012-07-16,6:30am,NZD,BusinessNZ Services Index,Non-economic,54.3,,55.7
2012-07-16,7:01am,GBP,Rightmove HPI m/m,Medium,-1.7%,,1.0%
2012-07-16,All Day,JPY,Bank Holiday,Low,,,
2012-07-16,4:00pm,EUR,Italian Trade Balance,Non-economic,1.01B,-0.97B,-0.20B
2012-07-16,5:00pm,EUR,Final Core CPI y/y,Medium,1.6%,1.6%,1.6%
2012-07-16,5:00pm,EUR,Final CPI y/y,Medium,2.4%,2.4%,2.4%
2012-07-16,5:00pm,EUR,Trade Balance,Non-economic,6.3B,4.8B,4.5B
2012-07-16,8:30pm,CAD,Foreign Securities Purchases,Medium,26.11B,13.51B,10.16B
2012-07-16,8:30pm,USD,Core Retail Sales m/m,High,-0.4%,0.1%,-0.4%
2012-07-16,8:30pm,USD,Retail Sales m/m,High,-0.5%,0.1%,-0.2%
2012-07-16,8:30pm,USD,Empire State Manufacturing Index,Medium,7.4,3.9,2.3
2012-07-16,10:00pm,USD,Business Inventories m/m,Medium,0.3%,0.2%,0.3%
2012-07-17,6:45am,NZD,CPI q/q,High,0.3%,0.5%,0.5%
2012-07-17,9:30am,AUD,Monetary Policy Meeting Minutes,High,,,
2012-07-17,9:30am,AUD,New Motor Vehicle Sales m/m,Medium,-0.6%,,2.3%
2012-07-17,9:56am,CNY,Foreign Direct Investment ytd/y,Non-economic,-3.0%,,-1.9%
2012-07-17,4:30pm,GBP,CPI y/y,High,2.4%,2.8%,2.8%
2012-07-17,4:30pm,GBP,RPI y/y,Medium,2.8%,3.0%,3.1%
2012-07-17,4:30pm,GBP,Core CPI y/y,Non-economic,2.1%,2.3%,2.2%
2012-07-17,4:30pm,GBP,ONS HPI y/y,Non-economic,2.3%,1.3%,1.4%
2012-07-17,5:00pm,EUR,German ZEW Economic Sentiment,High,-19.6,-17.3,-16.9
2012-07-17,5:00pm,EUR,ZEW Economic Sentiment,Medium,-22.3,-18.3,-20.1
2012-07-17,5:00pm,GBP,BOE Gov King Speaks,High,,,
2012-07-17,8:30pm,CAD,Manufacturing Sales m/m,Medium,-0.4%,0.7%,-1.1%
2012-07-17,8:30pm,USD,Core CPI m/m,High,0.2%,0.2%,0.2%
2012-07-17,8:30pm,USD,CPI y/y,High,1.7%,1.6%,1.7%
2012-07-17,8:30pm,USD,CPI m/m,Medium,0.0%,0.0%,-0.3%
2012-07-17,8:55pm,USD,TIC Long-Term Purchases,Medium,55.0B,45.7B,27.2B
2012-07-17,9:00pm,CAD,BOC Rate Statement,High,,,
2012-07-17,9:00pm,CAD,Overnight Rate,High,1.00%,1.00%,1.00%
2012-07-17,9:15pm,USD,Capacity Utilization Rate,Medium,78.9%,79.2%,78.7%
2012-07-17,9:15pm,USD,Industrial Production m/m,Medium,0.4%,0.4%,-0.2%
2012-07-17,10:00pm,USD,Fed Chairman Bernanke Testifies,High,,,
2012-07-17,10:00pm,USD,Fed Monetary Policy Report,Non-economic,,,
2012-07-17,10:00pm,USD,NAHB Housing Market Index,Non-economic,35,30,29
2012-07-17,10:30pm,NZD,GDT Price Index,Non-economic,-1.2%,,-6.0%
2012-07-18,1:15am,USD,FOMC Member Pianalto Speaks,Medium,,,
2012-07-18,7:50am,JPY,Monetary Policy Meeting Minutes,Medium,,,
2012-07-18,8:30am,AUD,MI Leading Index m/m,Medium,0.8%,,0.5%
2012-07-18,4:30pm,GBP,Claimant Count Change,High,6.1K,6.2K,6.9K
2012-07-18,4:30pm,GBP,MPC Asset Purchase Facility Votes,High,7-0-2,9-0-0,4-0-5
2012-07-18,4:30pm,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,0-0-9
2012-07-18,4:30pm,GBP,Unemployment Rate,Medium,8.1%,8.2%,8.2%
2012-07-18,4:30pm,GBP,Average Earnings Index 3m/y,Non-economic,1.5%,1.4%,1.4%
2012-07-18,5:00pm,CHF,UBS Economic Expectations,Medium,-42.5,,-43.4
2012-07-18,8:30pm,USD,Building Permits,High,0.76M,0.77M,0.78M
2012-07-18,8:30pm,USD,Housing Starts,Medium,0.76M,0.74M,0.71M
2012-07-18,10:00pm,USD,Fed Chairman Bernanke Testifies,High,,,
2012-07-18,10:30pm,CAD,BOC Monetary Policy Report,High,,,
2012-07-18,10:30pm,USD,Crude Oil Inventories,Medium,-0.8M,0.5M,-4.7M
2012-07-18,11:15pm,CAD,BOC Press Conference,High,,,
2012-07-19,2:00am,USD,Beige Book,Medium,,,
2012-07-19,9:30am,AUD,NAB Quarterly Business Confidence,Medium,-2,,-1
2012-07-19,12:30pm,JPY,All Industries Activity m/m,Non-economic,-0.3%,-0.2%,0.1%
2012-07-19,2:00pm,CHF,Trade Balance,Medium,2.25B,2.21B,2.52B
2012-07-19,4:00pm,EUR,Current Account,Medium,10.9B,5.3B,5.5B
2012-07-19,4:30pm,GBP,Retail Sales m/m,High,0.1%,0.6%,1.5%
2012-07-19,8:30pm,CAD,Wholesale Sales m/m,Medium,0.9%,0.2%,1.2%
2012-07-19,8:30pm,USD,Unemployment Claims,High,386K,367K,352K
2012-07-19,10:00pm,USD,Existing Home Sales,High,4.37M,4.64M,4.62M
2012-07-19,10:00pm,USD,Philly Fed Manufacturing Index,High,-12.9,-7.9,-16.6
2012-07-19,10:00pm,USD,CB Leading Index m/m,Non-economic,-0.3%,-0.1%,0.4%
2012-07-19,10:30pm,USD,Natural Gas Storage,Non-economic,28B,34B,33B
2012-07-20,6:45am,NZD,Visitor Arrivals m/m,Non-economic,2.8%,,-0.8%
2012-07-20,7:15am,AUD,RBA Assist Gov Kent Speaks,Medium,,,
2012-07-20,9:30am,AUD,Import Prices q/q,Medium,2.4%,1.6%,-1.2%
2012-07-20,11:00am,NZD,Credit Card Spending y/y,Non-economic,4.6%,,3.9%
2012-07-20,2:00pm,EUR,German PPI m/m,Medium,-0.4%,-0.2%,-0.3%
2012-07-20,4:30pm,GBP,Public Sector Net Borrowing,High,12.1B,11.8B,16.1B
2012-07-20,All Day,EUR,Eurogroup Meetings,High,,,
2012-07-20,8:30pm,CAD,Core CPI m/m,High,-0.4%,-0.1%,0.2%
2012-07-20,8:30pm,CAD,CPI m/m,Medium,-0.4%,-0.2%,-0.1%
2012-07-23,9:30am,AUD,PPI q/q,High,0.5%,0.3%,-0.3%
2012-07-23,6:00pm,EUR,German Buba Monthly Report,Non-economic,,,
2012-07-23,10:00pm,EUR,Consumer Confidence,Non-economic,-22,-20,-20
2012-07-24,7:00am,USD,FOMC Member Raskin Speaks,Medium,,,
2012-07-24,10:00am,CNY,CB Leading Index m/m,Non-economic,0.1%,,1.1%
2012-07-24,10:30am,CNY,Caixin Flash Manufacturing PMI,High,49.5,,48.2
2012-07-24,11:05am,AUD,RBA Gov Stevens Speaks,High,,,
2012-07-24,3:00pm,EUR,French Flash Manufacturing PMI,Medium,43.6,45.6,45.2
2012-07-24,3:00pm,EUR,French Flash Services PMI,Medium,50.2,47.7,47.9
2012-07-24,3:30pm,EUR,German Flash Manufacturing PMI,High,43.3,45.3,45.0
2012-07-24,3:30pm,EUR,German Flash Services PMI,Medium,49.7,50.1,49.9
2012-07-24,4:00pm,EUR,Flash Manufacturing PMI,Medium,44.1,45.3,45.1
2012-07-24,4:00pm,EUR,Flash Services PMI,Medium,47.6,47.3,47.1
2012-07-24,4:30pm,GBP,High Street Lending,Medium,26.3K,31.4K,29.6K
2012-07-24,8:30pm,CAD,Core Retail Sales m/m,High,0.5%,0.1%,-0.4%
2012-07-24,8:30pm,CAD,Retail Sales m/m,Medium,0.3%,0.4%,-0.6%
2012-07-24,8:45pm,USD,Fed Chairman Bernanke Speaks,Medium,,,
2012-07-24,9:00pm,USD,Flash Manufacturing PMI,Medium,51.8,52.1,52.5
2012-07-24,9:59pm,USD,Richmond Manufacturing Index,Non-economic,-17,0,-3
2012-07-24,10:00pm,USD,HPI m/m,Non-economic,0.8%,0.5%,0.7%
2012-07-25,6:45am,NZD,Trade Balance,Medium,331M,77M,232M
2012-07-25,7:50am,JPY,Trade Balance,Medium,-0.30T,-0.39T,-0.62T
2012-07-25,8:00am,AUD,CB Leading Index m/m,Medium,0.4%,,-1.3%
2012-07-25,9:30am,AUD,CPI q/q,High,0.5%,0.6%,0.1%
2012-07-25,9:30am,AUD,Trimmed Mean CPI q/q,Medium,0.5%,0.6%,0.4%
2012-07-25,4:00pm,EUR,German ifo Business Climate,High,103.3,104.8,105.2
2012-07-25,4:30pm,GBP,Prelim GDP q/q,High,-0.7%,-0.2%,-0.3%
2012-07-25,4:30pm,GBP,Index of Services 3m/3m,Non-economic,0.5%,0.3%,-0.1%
2012-07-25,5:35pm,EUR,German 30-y Bond Auction,Non-economic,2.17|1.5,,2.41|1.1
2012-07-25,6:00pm,GBP,CBI Industrial Order Expectations,Medium,-6,-11,-11
2012-07-25,9:00pm,EUR,Belgian NBB Business Climate,Medium,-11.3,-13.5,-13.2
2012-07-25,10:00pm,USD,New Home Sales,High,350K,372K,382K
2012-07-25,10:00pm,USD,Treasury Sec Geithner Speaks,Medium,,,
2012-07-25,10:30pm,USD,Crude Oil Inventories,Medium,2.7M,-0.1M,-0.8M
2012-07-26,5:00am,NZD,Official Cash Rate,High,2.50%,2.50%,2.50%
2012-07-26,5:00am,NZD,RBNZ Rate Statement,High,,,
2012-07-26,7:50am,JPY,SPPI y/y,Non-economic,-0.3%,0.0%,0.1%
2012-07-26,8:10am,JPY,BOJ Gov Shirakawa Speaks,Medium,,,
2012-07-26,2:00pm,EUR,German GfK Consumer Climate,Medium,5.9,5.9,5.8
2012-07-26,2:00pm,EUR,German Import Prices m/m,Non-economic,-1.5%,-0.6%,-0.7%
2012-07-26,4:00pm,EUR,M3 Money Supply y/y,Medium,3.2%,2.9%,3.1%
2012-07-26,4:00pm,EUR,Private Loans y/y,Non-economic,-0.2%,-0.2%,-0.1%
2012-07-26,4:00pm,EUR,Italian Retail Sales m/m,Non-economic,-0.2%,-0.1%,-1.7%
2012-07-26,5:30pm,EUR,ECB President Draghi Speaks,High,,,
2012-07-26,8:30pm,USD,Core Durable Goods Orders m/m,High,-1.1%,0.1%,0.8%
2012-07-26,8:30pm,USD,Unemployment Claims,High,353K,381K,388K
2012-07-26,8:30pm,USD,Durable Goods Orders m/m,Medium,1.6%,0.4%,1.6%
2012-07-26,10:00pm,USD,Pending Home Sales m/m,High,-1.4%,0.6%,5.4%
2012-07-26,10:00pm,USD,Treasury Sec Geithner Speaks,Medium,,,
2012-07-26,10:30pm,USD,Natural Gas Storage,Non-economic,26B,26B,28B
2012-07-27,7:30am,JPY,Tokyo Core CPI y/y,Medium,-0.6%,-0.6%,-0.6%
2012-07-27,7:30am,JPY,National Core CPI y/y,Non-economic,-0.2%,0.0%,-0.1%
2012-07-27,7:50am,JPY,Retail Sales y/y,Medium,0.2%,1.2%,3.6%
2012-07-27,All Day,EUR,German Prelim CPI m/m,Medium,0.4%,0.4%,-0.1%
2012-07-27,3:00pm,CHF,KOF Economic Barometer,Medium,1.43,1.24,1.15
2012-07-27,3:00pm,EUR,Spanish Unemployment Rate,Medium,24.6%,24.7%,24.4%
2012-07-27,8:30pm,USD,Advance GDP q/q,High,1.5%,1.5%,1.9%
2012-07-27,8:30pm,USD,Advance GDP Price Index q/q,Medium,1.6%,1.6%,2.0%
2012-07-27,9:55pm,USD,Revised UoM Consumer Sentiment,Medium,72.3,72.0,72.0
2012-07-27,9:55pm,USD,Revised UoM Inflation Expectations,Non-economic,3.0%,,2.8%
2012-07-30,6:45am,NZD,Building Consents m/m,Medium,5.7%,,-7.2%
2012-07-30,7:50am,JPY,Prelim Industrial Production m/m,Medium,-0.1%,1.6%,-3.4%
2012-07-30,9:00am,AUD,HIA New Home Sales m/m,Medium,2.8%,,0.7%
2012-07-30,3:00pm,EUR,Spanish Flash GDP q/q,High,-0.4%,-0.4%,-0.3%
2012-07-30,3:00pm,EUR,Spanish Flash CPI y/y,Non-economic,2.2%,1.7%,1.9%
2012-07-30,4:10pm,EUR,Retail PMI,Non-economic,46.4,,48.3
2012-07-30,4:30pm,GBP,Net Lending to Individuals m/m,Medium,0.3B,0.8B,1.1B
2012-07-30,4:30pm,GBP,M4 Money Supply m/m,Non-economic,-1.6%,0.3%,-0.1%
2012-07-30,4:30pm,GBP,Mortgage Approvals,Non-economic,44K,49K,51K
2012-07-30,5:19pm,EUR,Italian 10-y Bond Auction,High,5.96|1.3,,5.82|1.7
2012-07-30,6:00pm,GBP,CBI Realized Sales,Medium,11,17,42
2012-07-31,7:01am,GBP,GfK Consumer Confidence,Medium,-29,-28,-29
2012-07-31,7:15am,JPY,Final Manufacturing PMI,Non-economic,47.9,,49.9
2012-07-31,7:30am,JPY,Household Spending y/y,Medium,1.6%,3.0%,4.0%
2012-07-31,7:30am,JPY,Unemployment Rate,Non-economic,4.3%,4.4%,4.4%
2012-07-31,9:00am,NZD,ANZ Business Confidence,High,15.1,,12.6
2012-07-31,9:30am,AUD,Building Approvals m/m,High,-2.5%,-14.6%,27.0%
2012-07-31,9:30am,AUD,Private Sector Credit m/m,Medium,0.3%,0.4%,0.5%
2012-07-31,9:30am,JPY,Average Cash Earnings y/y,Medium,-0.6%,0.1%,-1.1%
2012-07-31,1:00pm,JPY,Housing Starts y/y,Non-economic,-0.2%,9.5%,9.3%
2012-07-31,2:00pm,CHF,UBS Consumption Indicator,Non-economic,1.60,,1.02
2012-07-31,2:00pm,EUR,German Retail Sales m/m,Medium,-0.1%,0.6%,-0.3%
2012-07-31,2:45pm,EUR,French Consumer Spending m/m,Medium,0.1%,0.2%,0.5%
2012-07-31,3:55pm,EUR,German Unemployment Change,Medium,7K,9K,7K
2012-07-31,4:00pm,EUR,Italian Monthly Unemployment Rate,Non-economic,10.8%,10.2%,10.6%
2012-07-31,5:00pm,EUR,CPI Flash Estimate y/y,Medium,2.4%,2.4%,2.4%
2012-07-31,5:00pm,EUR,Unemployment Rate,Medium,11.2%,11.2%,11.2%
2012-07-31,5:00pm,EUR,Italian Prelim CPI m/m,Non-economic,0.0%,0.3%,0.2%
2012-07-31,8:30pm,CAD,GDP m/m,High,0.1%,0.2%,0.3%
2012-07-31,8:30pm,CAD,RMPI m/m,Medium,-4.0%,-1.5%,-1.1%
2012-07-31,8:30pm,CAD,IPPI m/m,Non-economic,-0.3%,0.6%,-0.1%
2012-07-31,8:30pm,USD,Core PCE Price Index m/m,Medium,0.2%,0.2%,0.1%
2012-07-31,8:30pm,USD,Employment Cost Index q/q,Medium,0.5%,0.5%,0.4%
2012-07-31,8:30pm,USD,Personal Spending m/m,Medium,0.0%,0.1%,-0.1%
2012-07-31,8:30pm,USD,Personal Income m/m,Non-economic,0.5%,0.5%,0.3%
2012-07-31,9:00pm,USD,S&P/CS Composite-20 HPI y/y,Medium,-0.7%,-1.5%,-1.8%
2012-07-31,9:45pm,USD,Chicago PMI,Medium,53.7,52.6,52.9
2012-07-31,10:00pm,USD,CB Consumer Confidence,High,65.9,61.5,62.7
2012-08-01,4:00am,USD,Treasury Sec Geithner Speaks,Medium,,,
2012-08-01,7:01am,GBP,BRC Shop Price Index y/y,Non-economic,1.0%,,1.1%
2012-08-01,7:21am,AUD,AIG Manufacturing Index,Non-economic,40.3,,47.2
2012-08-01,9:00am,CNY,Manufacturing PMI,High,50.1,50.4,50.2
2012-08-01,9:30am,AUD,HPI q/q,Medium,0.5%,-0.5%,-0.1%
2012-08-01,10:30am,CNY,Caixin Manufacturing PMI,Medium,49.3,,49.5
2012-08-01,2:00pm,GBP,Nationwide HPI m/m,Medium,-0.7%,-0.1%,-0.6%
2012-08-01,All Day,CHF,Bank Holiday,Low,,,
2012-08-01,2:30pm,AUD,Commodity Prices y/y,Non-economic,-9.8%,,-9.9%
2012-08-01,3:15pm,EUR,Spanish Manufacturing PMI,Medium,42.3,,41.1
2012-08-01,3:45pm,EUR,Italian Manufacturing PMI,Medium,44.3,44.2,44.6
2012-08-01,3:50pm,EUR,French Final Manufacturing PMI,Non-economic,43.4,43.6,43.6
2012-08-01,3:55pm,EUR,German Final Manufacturing PMI,Non-economic,43.0,43.4,43.3
2012-08-01,4:00pm,EUR,Final Manufacturing PMI,Non-economic,44.0,44.1,44.1
2012-08-01,4:30pm,GBP,Final Manufacturing PMI,High,45.4,48.6,48.4
2012-08-01,8:15pm,USD,ADP Non-Farm Employment Change,High,163K,121K,172K
2012-08-01,9:00pm,USD,Final Manufacturing PMI,Non-economic,51.4,51.9,51.8
2012-08-01,9:30pm,CAD,Manufacturing PMI,Non-economic,53.1,,54.8
2012-08-01,10:00pm,USD,ISM Manufacturing PMI,High,49.8,50.3,49.7
2012-08-01,10:00pm,USD,Construction Spending m/m,Non-economic,0.4%,0.5%,1.6%
2012-08-01,10:00pm,USD,ISM Manufacturing Prices,Non-economic,39.5,39.3,37.0
2012-08-01,10:30pm,NZD,GDT Price Index,Non-economic,2.9%,,-1.2%
2012-08-01,10:30pm,USD,Crude Oil Inventories,Medium,-6.5M,-1.5M,2.7M
2012-08-01,All Day,USD,Total Vehicle Sales,Non-economic,14.1M,14.0M,14.1M
2012-08-02,2:13am,USD,FOMC Statement,High,,,
2012-08-02,2:13am,USD,Federal Funds Rate,Medium,<0.25%,<0.25%,<0.25%
2012-08-02,7:50am,JPY,Monetary Base y/y,Non-economic,8.6%,6.2%,5.9%
2012-08-02,9:00am,NZD,ANZ Commodity Prices m/m,Non-economic,-0.5%,,-2.4%
2012-08-02,9:30am,AUD,Goods Trade Balance,High,0.01B,-0.36B,-0.31B
2012-08-02,9:30am,AUD,Retail Sales m/m,High,1.0%,0.6%,0.8%
2012-08-02,11:45am,JPY,10-y Bond Auction,Non-economic,0.77|2.6,,0.84|3.1
2012-08-02,3:00pm,EUR,Spanish Unemployment Change,Medium,-27.8K,,-98.9K
2012-08-02,3:15pm,CHF,Retail Sales y/y,High,3.7%,2.8%,6.4%
2012-08-02,3:30pm,CHF,Manufacturing PMI,Medium,48.6,47.1,48.1
2012-08-02,4:30pm,GBP,Construction PMI,High,50.9,48.2,48.2
2012-08-02,4:46pm,EUR,Spanish 10-y Bond Auction,High,6.65|2.4,,6.43|3.2
2012-08-02,5:00pm,EUR,PPI m/m,Non-economic,-0.5%,-0.3%,-0.5%
2012-08-02,7:00pm,GBP,Asset Purchase Facility,High,375B,375B,375B
2012-08-02,7:00pm,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2012-08-02,7:30pm,USD,Challenger Job Cuts y/y,Non-economic,-44.5%,,-9.4%
2012-08-02,7:45pm,EUR,Main Refinancing Rate,High,0.75%,0.75%,0.75%
2012-08-02,8:30pm,EUR,ECB Press Conference,High,,,
2012-08-02,8:30pm,USD,Unemployment Claims,High,365K,375K,357K
2012-08-02,10:00pm,USD,Factory Orders m/m,Medium,-0.5%,0.4%,0.5%
2012-08-02,10:30pm,USD,Natural Gas Storage,Non-economic,28B,22B,26B
2012-08-03,7:29am,AUD,AIG Services Index,Medium,46.5,,48.8
2012-08-03,9:00am,CNY,Non-Manufacturing PMI,Non-economic,55.6,,56.7
2012-08-03,10:30am,CNY,Caixin Services PMI,Non-economic,53.1,,52.3
2012-08-03,3:15pm,EUR,Spanish Services PMI,Non-economic,43.7,,43.4
2012-08-03,3:45pm,EUR,Italian Services PMI,Non-economic,43.0,43.5,43.1
2012-08-03,3:50pm,EUR,French Final Services PMI,Non-economic,50.0,50.2,50.2
2012-08-03,3:55pm,EUR,German Final Services PMI,Non-economic,50.3,49.7,49.7
2012-08-03,4:00pm,EUR,Final Services PMI,Non-economic,47.9,47.6,47.6
2012-08-03,4:30pm,GBP,Final Services PMI,High,51.0,51.6,51.3
2012-08-03,5:00pm,EUR,Retail Sales m/m,Medium,0.1%,0.1%,0.8%
2012-08-03,8:30pm,USD,Non-Farm Employment Change,High,163K,101K,64K
2012-08-03,8:30pm,USD,Unemployment Rate,High,8.3%,8.2%,8.2%
2012-08-03,8:30pm,USD,Average Hourly Earnings m/m,Medium,0.1%,0.2%,0.3%
2012-08-03,10:00pm,USD,ISM Services PMI,High,52.6,52.1,52.1
2012-08-06,All Day,AUD,Bank Holiday,Low,,,
