Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2015-12-01,11:45am,JPY,10-y Bond Auction,Non-economic,0.32|3.6,,0.32|2.8
2015-12-01,1:30pm,AUD,Commodity Prices y/y,Non-economic,-22.0%,,-20.2%
2015-12-01,2:45pm,CHF,GDP q/q,Non-economic,0.0%,0.2%,0.2%
2015-12-01,3:00pm,GBP,Bank Stress Test Results,High,,,
2015-12-01,3:00pm,GBP,BOE Financial Stability Report,Medium,,,
2015-12-01,3:00pm,GBP,FPC Statement,Non-economic,,,
2015-12-01,4:00pm,GBP,BOE Gov Carney Speaks,High,,,
2015-12-01,4:15pm,EUR,Spanish Manufacturing PMI,Medium,53.1,51.9,51.3
2015-12-01,4:18pm,CHF,Retail Sales y/y,Medium,-0.8%,0.4%,-1.2%
2015-12-01,4:30pm,CHF,Manufacturing PMI,Non-economic,49.7,50.8,50.7
2015-12-01,4:45pm,EUR,Italian Manufacturing PMI,Non-economic,54.9,54.3,54.1
2015-12-01,4:50pm,EUR,French Final Manufacturing PMI,Non-economic,50.6,50.8,50.8
2015-12-01,4:55pm,EUR,German Unemployment Change,Medium,-13K,-4K,-6K
2015-12-01,4:55pm,EUR,German Final Manufacturing PMI,Non-economic,52.9,52.6,52.6
2015-12-01,5:00pm,EUR,Final Manufacturing PMI,Non-economic,52.8,52.8,52.8
2015-12-01,5:00pm,EUR,Italian Monthly Unemployment Rate,Non-economic,11.5%,11.7%,11.6%
2015-12-01,5:30pm,GBP,Final Manufacturing PMI,High,52.7,53.7,55.2
2015-12-01,6:00pm,EUR,Unemployment Rate,Medium,10.7%,10.8%,10.8%
2015-12-01,9:30pm,CAD,GDP m/m,High,-0.5%,0.1%,0.1%
2015-12-01,10:24pm,NZD,GDT Price Index,High,3.6%,,-7.9%
2015-12-01,10:30pm,CAD,Manufacturing PMI,Non-economic,48.6,,48.0
2015-12-01,10:45pm,USD,Final Manufacturing PMI,Non-economic,52.8,52.6,52.6
2015-12-01,11:00pm,USD,ISM Manufacturing PMI,High,48.6,50.6,50.1
2015-12-01,11:00pm,USD,Construction Spending m/m,Non-economic,1.0%,0.5%,0.6%
2015-12-01,11:00pm,USD,ISM Manufacturing Prices,Non-economic,35.5,40.0,39.0
2015-12-02,All Day,USD,Total Vehicle Sales,Non-economic,18.2M,18.0M,18.2M
2015-12-02,1:45am,USD,FOMC Member Evans Speaks,Medium,,,
2015-12-02,7:50am,JPY,Monetary Base y/y,Non-economic,32.5%,35.2%,32.5%
2015-12-02,8:01am,GBP,BRC Shop Price Index y/y,Non-economic,-2.1%,,-1.8%
2015-12-02,8:10am,AUD,RBA Gov Stevens Speaks,High,,,
2015-12-02,8:30am,AUD,GDP q/q,High,0.9%,0.7%,0.3%
2015-12-02,9:00am,USD,FOMC Member Brainard Speaks,Medium,,,
2015-12-02,4:00pm,EUR,Spanish Unemployment Change,Medium,-27.1K,-10.3K,82.3K
2015-12-02,5:30pm,GBP,Construction PMI,High,55.3,58.4,58.8
2015-12-02,6:00pm,EUR,Core CPI Flash Estimate y/y,Medium,0.9%,1.1%,1.1%
2015-12-02,6:00pm,EUR,CPI Flash Estimate y/y,Medium,0.1%,0.2%,0.1%
2015-12-02,6:00pm,EUR,PPI m/m,Non-economic,-0.3%,-0.4%,-0.4%
2015-12-02,9:10pm,USD,FOMC Member Lockhart Speaks,Medium,,,
2015-12-02,9:15pm,USD,ADP Non-Farm Employment Change,High,217K,191K,196K
2015-12-02,9:30pm,USD,Fed Chair Yellen Speaks,Medium,,,
2015-12-02,9:30pm,USD,Revised Nonfarm Productivity q/q,Medium,2.2%,2.2%,1.6%
2015-12-02,9:30pm,USD,Revised Unit Labor Costs q/q,Non-economic,1.8%,1.1%,1.4%
2015-12-02,10:00pm,USD,FOMC Member Tarullo Speaks,Non-economic,,,
2015-12-02,11:00pm,CAD,BOC Rate Statement,High,,,
2015-12-02,11:00pm,CAD,Overnight Rate,High,0.50%,0.50%,0.50%
2015-12-02,11:30pm,USD,Crude Oil Inventories,Medium,1.2M,-0.6M,1.0M
2015-12-03,1:25am,USD,Fed Chair Yellen Speaks,High,,,
2015-12-03,3:00am,USD,Beige Book,Non-economic,,,
2015-12-03,4:40am,USD,FOMC Member Williams Speaks,Medium,,,
2015-12-03,6:30am,AUD,AIG Services Index,Non-economic,48.2,,48.9
2015-12-03,8:00am,AUD,HIA New Home Sales m/m,Non-economic,-3.0%,,-4.0%
2015-12-03,8:30am,AUD,Goods Trade Balance,High,-3.31B,-2.61B,-2.40B
2015-12-03,9:45am,CNY,Caixin Services PMI,Medium,51.2,53.1,52.0
2015-12-03,4:15pm,EUR,Spanish Services PMI,Non-economic,56.7,56.2,55.9
2015-12-03,4:45pm,EUR,Italian Services PMI,Non-economic,53.4,53.9,53.4
2015-12-03,4:50pm,EUR,French Final Services PMI,Non-economic,51.0,51.3,51.3
2015-12-03,4:55pm,EUR,German Final Services PMI,Non-economic,55.6,55.6,55.6
2015-12-03,5:00pm,EUR,Final Services PMI,Non-economic,54.2,54.6,54.6
2015-12-03,5:30pm,GBP,Final Services PMI,High,55.9,55.1,54.9
2015-12-03,5:56pm,EUR,Spanish 10-y Bond Auction,Non-economic,1.46|2.6,,1.75|2.4
2015-12-03,6:00pm,EUR,French 10-y Bond Auction,Non-economic,0.50|2.3,,0.95|2.5
2015-12-03,6:00pm,EUR,Retail Sales m/m,Non-economic,-0.1%,0.2%,-0.1%
2015-12-03,8:30pm,USD,Challenger Job Cuts y/y,Non-economic,-13.9%,,-1.3%
2015-12-03,8:45pm,EUR,Main Refinancing Rate,High,0.05%,0.05%,0.05%
2015-12-03,9:30pm,EUR,ECB Press Conference,High,,,
2015-12-03,9:30pm,USD,Unemployment Claims,High,269K,269K,260K
2015-12-03,10:45pm,USD,Final Services PMI,Non-economic,56.1,56.5,56.5
2015-12-03,11:00pm,USD,Fed Chair Yellen Testifies,High,,,
2015-12-03,11:00pm,USD,ISM Services PMI,High,55.9,58.1,59.1
2015-12-03,11:00pm,USD,Factory Orders m/m,Medium,1.5%,1.2%,-0.8%
2015-12-03,11:30pm,USD,Natural Gas Storage,Non-economic,-53B,-22B,9B
2015-12-04,2:10am,USD,FOMC Member Fischer Speaks,Medium,,,
2015-12-04,8:00am,NZD,ANZ Commodity Prices m/m,Non-economic,-5.6%,,7.1%
2015-12-04,8:30am,AUD,Retail Sales m/m,High,0.5%,0.4%,0.4%
2015-12-04,9:30am,JPY,Average Cash Earnings y/y,Non-economic,0.7%,0.4%,0.4%
2015-12-04,1:00pm,JPY,Consumer Confidence,Non-economic,42.6,41.8,41.5
2015-12-04,3:00pm,EUR,German Factory Orders m/m,Medium,1.8%,1.3%,-0.7%
2015-12-04,4:15pm,CHF,CPI m/m,Non-economic,-0.1%,0.0%,0.1%
2015-12-04,5:10pm,EUR,Retail PMI,Non-economic,48.5,,51.3
2015-12-04,All Day,All,OPEC Meetings,High,,,
2015-12-04,9:30pm,CAD,Employment Change,High,-35.7K,-9.7K,44.4K
2015-12-04,9:30pm,CAD,Trade Balance,High,-2.8B,-1.7B,-2.3B
2015-12-04,9:30pm,CAD,Unemployment Rate,High,7.1%,7.0%,7.0%
2015-12-04,9:30pm,CAD,Labor Productivity q/q,Non-economic,0.1%,0.2%,-0.9
2015-12-04,9:30pm,USD,Average Hourly Earnings m/m,High,0.2%,0.2%,0.4%
2015-12-04,9:30pm,USD,Non-Farm Employment Change,High,211K,201K,298K
2015-12-04,9:30pm,USD,Unemployment Rate,High,5.0%,5.0%,5.0%
2015-12-04,9:30pm,USD,Trade Balance,Medium,-43.9B,-40.6B,-42.5B
2015-12-04,11:00pm,CAD,Ivey PMI,Medium,63.6,55.3,53.1
2015-12-05,1:20am,EUR,ECB President Draghi Speaks,High,,,
2015-12-07,6:30am,AUD,AIG Construction Index,Non-economic,50.7,,52.1
2015-12-07,8:30am,AUD,ANZ Job Advertisements m/m,Medium,1.3%,,0.3%
2015-12-07,1:00pm,JPY,Leading Indicators,Non-economic,102.9%,102.9%,101.6%
2015-12-07,3:00pm,EUR,German Industrial Production m/m,Non-economic,0.2%,0.8%,-1.1%
2015-12-07,4:00pm,CHF,Foreign Currency Reserves,Medium,563B,,552B
2015-12-07,5:30pm,EUR,Sentix Investor Confidence,Non-economic,15.7,17.2,15.1
2015-12-07,All Day,EUR,Eurogroup Meetings,Medium,,,
2015-12-07,7:45pm,JPY,BOJ Gov Kuroda Speaks,High,,,
2015-12-07,11:00pm,GBP,BOE Gov Carney Speaks,High,,,
2015-12-07,11:00pm,USD,Labor Market Conditions Index m/m,Non-economic,0.5,,2.2
2015-12-08,4:00am,USD,Consumer Credit m/m,Non-economic,16.0B,18.3B,28.6B
2015-12-08,5:45am,NZD,Manufacturing Sales q/q,Non-economic,4.2%,,1.0%
2015-12-08,7:50am,JPY,Current Account,Medium,1.49T,1.53T,0.78T
2015-12-08,7:50am,JPY,Final GDP q/q,Medium,0.3%,0.1%,-0.2%
2015-12-08,7:50am,JPY,Bank Lending y/y,Non-economic,2.3%,,2.5%
2015-12-08,7:50am,JPY,Final GDP Price Index y/y,Non-economic,1.8%,2.0%,2.0%
2015-12-08,8:01am,GBP,BRC Retail Sales Monitor y/y,Non-economic,-0.4%,,-0.2%
2015-12-08,8:30am,AUD,NAB Business Confidence,High,5,,3
2015-12-08,9:56am,CNY,Trade Balance,High,343B,395B,393B
2015-12-08,10:52am,CNY,USD-Denominated Trade Balance,Non-economic,54.1B,64.2B,61.6B
2015-12-08,11:45am,JPY,30-y Bond Auction,Non-economic,1.40|3.9,,1.39|3.2
2015-12-08,1:00pm,JPY,Economy Watchers Sentiment,Non-economic,46.1,48.6,48.2
2015-12-08,All Day,EUR,Italian Bank Holiday,Low,,,
2015-12-08,3:45pm,EUR,French Gov Budget Balance,Non-economic,-76.2B,,-74.5B
2015-12-08,3:45pm,EUR,French Trade Balance,Non-economic,-4.6B,-3.3B,-3.6B
2015-12-08,4:00pm,GBP,Halifax HPI m/m,Medium,-0.2%,0.3%,1.1%
2015-12-08,5:30pm,GBP,Manufacturing Production m/m,High,-0.4%,-0.1%,0.9%
2015-12-08,5:30pm,GBP,Industrial Production m/m,Non-economic,0.1%,0.0%,0.0%
2015-12-08,6:00pm,EUR,Revised GDP q/q,Non-economic,0.3%,0.3%,0.3%
2015-12-08,All Day,EUR,ECOFIN Meetings,Medium,,,
2015-12-08,6:34pm,GBP,30-y Bond Auction,Non-economic,2.49|1.4,,2.45|1.4
2015-12-08,7:00pm,USD,NFIB Small Business Index,Non-economic,94.8,96.6,96.1
2015-12-08,9:13pm,CAD,Housing Starts,Non-economic,212K,200K,198K
2015-12-08,9:30pm,CAD,Building Permits m/m,High,9.1%,3.0%,-6.6%
2015-12-08,10:58pm,GBP,NIESR GDP Estimate,Medium,0.6%,,0.5%
2015-12-08,11:00pm,USD,RCM/TIPP Economic Optimism,Non-economic,47.2,45.2,45.5
2015-12-08,11:02pm,USD,JOLTS Job Openings,Medium,5.38M,5.59M,5.53M
2015-12-09,1:50am,CAD,BOC Gov Poloz Speaks,High,,,
2015-12-09,7:30am,AUD,Westpac Consumer Sentiment,Medium,-0.8%,,3.9%
2015-12-09,7:50am,JPY,Core Machinery Orders m/m,Medium,10.7%,-1.5%,7.5%
2015-12-09,7:50am,JPY,M2 Money Stock y/y,Non-economic,3.3%,3.5%,3.7%
2015-12-09,8:30am,AUD,Home Loans m/m,Medium,-0.5%,-1.0%,2.1%
2015-12-09,9:30am,CNY,CPI y/y,High,1.5%,1.4%,1.3%
2015-12-09,9:30am,CNY,PPI y/y,Medium,-5.9%,-5.9%,-5.9%
2015-12-09,2:00pm,JPY,Prelim Machine Tool Orders y/y,Non-economic,-17.9%,,-22.9%
2015-12-09,2:45pm,CHF,Unemployment Rate,Non-economic,3.4%,3.4%,3.4%
2015-12-09,3:00pm,EUR,German Trade Balance,Non-economic,20.8B,19.2B,19.2B
2015-12-09,5:30pm,GBP,FPC Meeting Minutes,Non-economic,,,
2015-12-09,11:00pm,USD,Final Wholesale Inventories m/m,Non-economic,-0.1%,0.2%,0.2%
2015-12-09,11:30pm,USD,Crude Oil Inventories,Medium,-3.6M,0.7M,1.2M
2015-12-10,2:01am,USD,10-y Bond Auction,Non-economic,2.23|2.6,,2.30|2.6
2015-12-10,4:00am,NZD,Official Cash Rate,High,2.50%,2.50%,2.75%
2015-12-10,4:00am,NZD,RBNZ Rate Statement,High,,,
2015-12-10,4:00am,NZD,RBNZ Monetary Policy Statement,Medium,,,
2015-12-10,4:05am,NZD,RBNZ Press Conference,High,,,
2015-12-10,7:50am,JPY,BSI Manufacturing Index,Medium,3.8,12.1,11.0
2015-12-10,7:50am,JPY,PPI y/y,Non-economic,-3.6%,-3.8%,-3.8%
2015-12-10,8:00am,AUD,MI Inflation Expectations,Medium,4.0%,,3.5%
2015-12-10,8:01am,GBP,RICS House Price Balance,Non-economic,49%,47%,50%
2015-12-10,8:10am,NZD,RBNZ Gov Wheeler Speaks,High,,,
2015-12-10,8:30am,AUD,Employment Change,High,71.4K,-10.0K,56.1K
2015-12-10,8:30am,AUD,Unemployment Rate,High,5.8%,6.0%,5.9%
2015-12-10,2:30pm,EUR,French Final Private Payrolls q/q,Non-economic,0.0%,0.1%,0.1%
2015-12-10,3:45pm,EUR,French Final CPI m/m,Non-economic,-0.2%,0.0%,0.1%
2015-12-10,3:45pm,EUR,French Industrial Production m/m,Non-economic,0.5%,-0.1%,0.0%
2015-12-10,4:30pm,CHF,Libor Rate,High,-0.75%,-0.75%,-0.75%
2015-12-10,4:30pm,CHF,SNB Monetary Policy Assessment,High,,,
2015-12-10,5:00pm,CHF,SNB Press Conference,High,,,
2015-12-10,5:30pm,GBP,Goods Trade Balance,Medium,-11.8B,-9.8B,-8.8B
2015-12-10,8:00pm,GBP,Monetary Policy Summary,High,,,
2015-12-10,8:00pm,GBP,MPC Official Bank Rate Votes,High,1-0-8,1-0-8,1-0-8
2015-12-10,8:00pm,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2015-12-10,8:00pm,GBP,Asset Purchase Facility,Medium,375B,375B,375B
2015-12-10,8:00pm,GBP,MPC Asset Purchase Facility Votes,Medium,0-0-9,0-0-9,0-0-9
2015-12-10,9:30pm,CAD,NHPI m/m,Medium,0.3%,0.1%,0.1%
2015-12-10,9:30pm,CAD,Capacity Utilization Rate,Non-economic,82.0%,82.1%,81.4%
2015-12-10,9:30pm,USD,Unemployment Claims,High,282K,266K,269K
2015-12-10,9:30pm,USD,Import Prices m/m,Medium,-0.4%,-0.8%,-0.3%
2015-12-10,11:30pm,USD,Natural Gas Storage,Non-economic,-76B,-64B,-53B
2015-12-11,2:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
2015-12-11,2:01am,USD,30-y Bond Auction,Non-economic,2.98|2.4,,3.07|2.4
2015-12-11,2:30am,GBP,BOE Gov Carney Speaks,Medium,,,
2015-12-11,3:00am,USD,Federal Budget Balance,Non-economic,-64.6B,-68.2B,-136.5B
2015-12-11,5:30am,NZD,BusinessNZ Manufacturing Index,Non-economic,54.7,,53.2
2015-12-11,5:45am,NZD,FPI m/m,Non-economic,-0.2%,,-1.2%
2015-12-11,3:00pm,EUR,German Final CPI m/m,Non-economic,0.1%,0.1%,0.1%
2015-12-11,3:00pm,EUR,German WPI m/m,Non-economic,-0.2%,0.2%,-0.4%
2015-12-11,4:00pm,CNY,M2 Money Supply y/y,Non-economic,13.7%,13.4%,13.5%
2015-12-11,4:00pm,CNY,New Loans,Non-economic,709B,720B,514B
2015-12-11,4:43pm,CNY,Foreign Direct Investment ytd/y,Non-economic,7.9%,,8.6%
2015-12-11,5:00pm,EUR,Italian Industrial Production m/m,Non-economic,0.5%,0.3%,0.2%
2015-12-11,5:30pm,GBP,Construction Output m/m,Non-economic,0.2%,1.1%,0.0%
2015-12-11,5:30pm,GBP,Consumer Inflation Expectations,Non-economic,2.0%,,2.0%
2015-12-11,6:30pm,EUR,Long Term Refinancing Operation,Medium,18.3B,7.5B,15.5B
2015-12-11,7:00pm,EUR,Italian Quarterly Unemployment Rate,Non-economic,11.7%,11.9%,12.3%
2015-12-11,9:30pm,USD,Core Retail Sales m/m,High,0.4%,0.3%,0.1%
2015-12-11,9:30pm,USD,PPI m/m,High,0.3%,0.0%,-0.4%
2015-12-11,9:30pm,USD,Retail Sales m/m,High,0.2%,0.2%,0.1%
2015-12-11,9:30pm,USD,Core PPI m/m,Medium,0.3%,0.2%,-0.3%
2015-12-11,11:00pm,USD,Prelim UoM Consumer Sentiment,High,91.8,92.3,91.3
2015-12-11,11:00pm,USD,Business Inventories m/m,Non-economic,0.0%,0.1%,0.1%
2015-12-11,11:00pm,USD,Prelim UoM Inflation Expectations,Non-economic,2.6%,,2.7%
2015-12-11,11:35pm,GBP,MPC Member Weale Speaks,Medium,,,
2015-12-12,1:30pm,CNY,Industrial Production y/y,High,6.2%,5.7%,5.6%
2015-12-12,1:30pm,CNY,Fixed Asset Investment ytd/y,Medium,10.2%,10.1%,10.2%
2015-12-12,1:30pm,CNY,Retail Sales y/y,Non-economic,11.2%,11.2%,11.0%
2015-12-14,5:30am,NZD,BusinessNZ Services Index,Non-economic,59.8,,56.6
2015-12-14,7:50am,JPY,Tankan Manufacturing Index,Medium,12,11,12
2015-12-14,7:50am,JPY,Tankan Non-Manufacturing Index,Medium,25,23,25
2015-12-14,8:01am,GBP,Rightmove HPI m/m,Non-economic,-1.1%,,-1.3%
2015-12-14,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,1.4%,1.4%,1.4%
2015-12-14,12:33pm,JPY,Tertiary Industry Activity m/m,Non-economic,0.9%,0.5%,-0.4%
2015-12-14,6:00pm,EUR,Industrial Production m/m,Non-economic,0.6%,0.3%,-0.3%
2015-12-14,7:00pm,EUR,ECB President Draghi Speaks,High,,,
2015-12-14,8:00pm,GBP,MPC Member Shafik Speaks,Medium,,,
2015-12-15,8:30am,AUD,Monetary Policy Meeting Minutes,High,,,
2015-12-15,8:30am,AUD,HPI q/q,Medium,2.0%,2.1%,4.7%
2015-12-15,8:30am,AUD,Mid-Year Economic and Fiscal Outlook,Medium,,,
2015-12-15,8:30am,AUD,New Motor Vehicle Sales m/m,Non-economic,1.0%,,-3.7%
2015-12-15,4:15pm,CHF,PPI m/m,Medium,0.4%,0.1%,0.2%
2015-12-15,5:30pm,GBP,CPI y/y,High,0.1%,0.1%,-0.1%
2015-12-15,5:30pm,GBP,MPC Member Haldane Speaks,Medium,,,
2015-12-15,5:30pm,GBP,PPI Input m/m,Medium,-1.6%,-1.0%,0.0%
2015-12-15,5:30pm,GBP,RPI y/y,Medium,1.1%,0.9%,0.7%
2015-12-15,5:30pm,GBP,Core CPI y/y,Non-economic,1.2%,1.2%,1.1%
2015-12-15,5:30pm,GBP,ONS HPI y/y,Non-economic,7.0%,6.4%,6.1%
2015-12-15,5:30pm,GBP,PPI Output m/m,Non-economic,-0.2%,0.0%,-0.1%
2015-12-15,6:00pm,EUR,German ZEW Economic Sentiment,High,16.1,15.2,10.4
2015-12-15,6:00pm,EUR,ZEW Economic Sentiment,Medium,33.9,34.4,28.3
2015-12-15,6:00pm,EUR,Final Employment Change q/q,Non-economic,0.3%,0.2%,0.4%
2015-12-15,8:00pm,GBP,BOE Quarterly Bulletin,Non-economic,,,
2015-12-15,9:30pm,CAD,Manufacturing Sales m/m,High,-1.1%,-0.4%,-1.5%
2015-12-15,9:30pm,USD,Core CPI m/m,High,0.2%,0.2%,0.2%
2015-12-15,9:30pm,USD,CPI m/m,High,0.0%,0.0%,0.2%
2015-12-15,9:30pm,USD,CPI y/y,High,0.5%,0.5%,0.2%
2015-12-15,9:30pm,USD,Empire State Manufacturing Index,Medium,-4.6,-5.7,-10.7
2015-12-15,9:52pm,NZD,GDT Price Index,High,1.9%,,3.6%
2015-12-15,10:30pm,GBP,CB Leading Index m/m,Non-economic,-0.1%,,-0.3%
2015-12-15,11:00pm,USD,NAHB Housing Market Index,Non-economic,61,63,62
2015-12-16,12:00am,CAD,BOC Financial System Review,Non-economic,,,
2015-12-16,12:45am,CAD,BOC Gov Poloz Speaks,High,,,
2015-12-16,5:00am,USD,TIC Long-Term Purchases,Non-economic,-16.6B,32.4B,33.6B
2015-12-16,5:45am,NZD,Current Account,Medium,-4.75B,-4.85B,-1.17B
2015-12-16,7:30am,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,
2015-12-16,7:30am,AUD,MI Leading Index m/m,Non-economic,-0.2%,,0.1%
2015-12-16,9:35am,JPY,Flash Manufacturing PMI,Non-economic,52.5,52.2,52.6
2015-12-16,4:00pm,EUR,French Flash Manufacturing PMI,High,51.6,50.6,50.6
2015-12-16,4:00pm,EUR,French Flash Services PMI,Medium,50.0,50.7,51.0
2015-12-16,4:30pm,EUR,German Flash Manufacturing PMI,High,53.0,52.7,52.9
2015-12-16,4:30pm,EUR,German Flash Services PMI,Medium,55.4,55.5,55.6
2015-12-16,5:00pm,EUR,Flash Manufacturing PMI,Medium,53.1,52.8,52.8
2015-12-16,5:00pm,EUR,Flash Services PMI,Medium,53.9,54.0,54.2
2015-12-16,5:30pm,GBP,Average Earnings Index 3m/y,High,2.4%,2.5%,3.0%
2015-12-16,5:30pm,GBP,Claimant Count Change,High,3.9K,0.9K,0.2K
2015-12-16,5:30pm,GBP,Unemployment Rate,Medium,5.2%,5.3%,5.3%
2015-12-16,6:00pm,CHF,UBS Economic Expectations,Non-economic,16.6,,0.0
2015-12-16,6:00pm,EUR,Final CPI y/y,Medium,0.2%,0.1%,0.1%
2015-12-16,6:00pm,EUR,Final Core CPI y/y,Non-economic,0.9%,0.9%,0.9%
2015-12-16,6:00pm,EUR,Trade Balance,Non-economic,19.9B,22.3B,19.9B
2015-12-16,9:30pm,CAD,Foreign Securities Purchases,Medium,22.08B,6.13B,3.35B
2015-12-16,9:30pm,USD,Building Permits,High,1.29M,1.16M,1.16M
2015-12-16,9:30pm,USD,Housing Starts,Medium,1.17M,1.14M,1.06M
2015-12-16,10:00pm,CHF,SNB Quarterly Bulletin,Non-economic,,,
2015-12-16,10:15pm,USD,Capacity Utilization Rate,Medium,77.0%,77.3%,77.5%
2015-12-16,10:15pm,USD,Industrial Production m/m,Medium,-0.6%,0.0%,-0.4%
2015-12-16,10:45pm,USD,Flash Manufacturing PMI,Non-economic,51.3,52.7,52.8
2015-12-16,11:30pm,USD,Crude Oil Inventories,Medium,4.8M,-0.3M,-3.6M
2015-12-17,3:00am,USD,Federal Funds Rate,High,0.50%,0.50%,<0.25%
2015-12-17,3:00am,USD,FOMC Economic Projections,High,,,
2015-12-17,3:00am,USD,FOMC Statement,High,,,
2015-12-17,3:30am,USD,FOMC Press Conference,High,,,
2015-12-17,5:45am,NZD,GDP q/q,High,0.9%,0.8%,0.3%
2015-12-17,7:50am,JPY,Trade Balance,Non-economic,0.00T,-0.21T,-0.17T
2015-12-17,8:30am,AUD,RBA Bulletin,Non-economic,,,
2015-12-17,2:45pm,CHF,SECO Economic Forecasts,Non-economic,,,
2015-12-17,5:00pm,EUR,German ifo Business Climate,High,108.7,109.2,109.0
2015-12-17,5:00pm,EUR,ECB Economic Bulletin,Non-economic,,,
2015-12-17,5:04pm,EUR,Italian Trade Balance,Non-economic,4.81B,2.87B,2.19B
2015-12-17,5:30pm,GBP,Retail Sales m/m,High,1.7%,0.6%,-0.5%
2015-12-17,7:00pm,GBP,CBI Industrial Order Expectations,Non-economic,-7,-9,-11
2015-12-17,9:30pm,USD,Philly Fed Manufacturing Index,High,-5.9,2.1,1.9
2015-12-17,9:30pm,USD,Unemployment Claims,High,271K,271K,282K
2015-12-17,9:30pm,USD,Current Account,Medium,-124B,-123B,-111B
2015-12-17,11:00pm,USD,CB Leading Index m/m,Non-economic,0.4%,0.2%,0.6%
2015-12-17,11:30pm,USD,Natural Gas Storage,Non-economic,-34B,-58B,-76B
2015-12-18,8:00am,NZD,ANZ Business Confidence,High,23.0,,14.6
2015-12-18,11:50am,JPY,Monetary Policy Statement,High,,,
2015-12-18,2:30pm,JPY,BOJ Press Conference,High,,,
2015-12-18,5:00pm,EUR,Current Account,Non-economic,20.4B,32.2B,30.1B
2015-12-18,9:30pm,CAD,Core CPI m/m,High,-0.3%,0.0%,0.3%
2015-12-18,9:30pm,CAD,CPI m/m,Medium,-0.1%,0.1%,0.1%
2015-12-18,9:30pm,CAD,Wholesale Sales m/m,Medium,-0.6%,0.1%,-0.3%
2015-12-18,10:45pm,USD,Flash Services PMI,Non-economic,53.7,55.9,56.1
2015-12-19,2:00am,USD,FOMC Member Lacker Speaks,Medium,,,
2015-12-20,All Day,EUR,Spanish Parliamentary Election,Medium,,,
2015-12-21,5:00am,NZD,Westpac Consumer Sentiment,Non-economic,110.7,,106.0
2015-12-21,5:45am,NZD,Visitor Arrivals m/m,Non-economic,3.9%,,0.4%
2015-12-21,10:00am,NZD,Credit Card Spending y/y,Non-economic,8.5%,,7.8%
2015-12-21,12:30pm,JPY,All Industries Activity m/m,Non-economic,1.0%,0.9%,-0.2%
2015-12-21,1:00pm,JPY,BOJ Monthly Report,Non-economic,,,
2015-12-21,3:00pm,EUR,German PPI m/m,Non-economic,-0.2%,-0.2%,-0.4%
2015-12-21,7:00pm,EUR,German Buba Monthly Report,Non-economic,,,
2015-12-21,7:00pm,GBP,CBI Realized Sales,Non-economic,19,22,7
2015-12-21,11:00pm,EUR,Consumer Confidence,Non-economic,-6,-6,-6
2015-12-22,8:05am,GBP,GfK Consumer Confidence,Non-economic,2,1,1
2015-12-22,10:00am,CNY,CB Leading Index m/m,Non-economic,0.6%,,0.3%
2015-12-22,3:00pm,CHF,Trade Balance,Non-economic,3.14B,3.82B,4.09B
2015-12-22,3:00pm,EUR,German GfK Consumer Climate,Non-economic,9.4,9.3,9.3
2015-12-22,3:00pm,EUR,German Import Prices m/m,Non-economic,-0.2%,0.2%,-0.3%
2015-12-22,5:30pm,GBP,Public Sector Net Borrowing,Medium,13.6B,11.9B,6.7B
2015-12-22,9:30pm,USD,Final GDP q/q,High,2.0%,1.9%,2.1%
2015-12-22,9:30pm,USD,Final GDP Price Index q/q,Non-economic,1.3%,1.3%,1.3%
2015-12-22,9:55pm,EUR,Belgian NBB Business Climate,Non-economic,-1.4,-4.0,-3.9
2015-12-22,10:00pm,USD,HPI m/m,Non-economic,0.5%,0.4%,0.7%
2015-12-22,11:00pm,USD,Existing Home Sales,Medium,4.76M,5.32M,5.32M
2015-12-22,11:00pm,USD,Richmond Manufacturing Index,Non-economic,6,-1,-3
2015-12-23,5:45am,NZD,Trade Balance,High,-779M,-812M,-905M
2015-12-23,All Day,JPY,Bank Holiday,Low,,,
2015-12-23,8:50am,USD,Personal Spending m/m,Medium,0.3%,0.3%,0.0%
2015-12-23,3:45pm,EUR,French Consumer Spending m/m,Non-economic,-1.1%,0.2%,-0.2%
2015-12-23,4:00pm,CHF,KOF Economic Barometer,Medium,96.6,98.9,97.3
2015-12-23,5:30pm,GBP,Current Account,High,-17.5B,-21.3B,-17.5B
2015-12-23,5:30pm,GBP,Final GDP q/q,Medium,0.4%,0.5%,0.5%
2015-12-23,5:30pm,GBP,Index of Services 3m/3m,Non-economic,0.5%,0.6%,0.6%
2015-12-23,5:30pm,GBP,Revised Business Investment q/q,Non-economic,2.2%,2.2%,2.2%
2015-12-23,6:00pm,EUR,Italian Retail Sales m/m,Non-economic,-0.3%,0.3%,-0.1%
2015-12-23,9:30pm,CAD,Core Retail Sales m/m,High,0.0%,0.4%,-0.4%
2015-12-23,9:30pm,CAD,GDP m/m,High,0.0%,0.2%,-0.5%
2015-12-23,9:30pm,CAD,Retail Sales m/m,Medium,0.1%,0.4%,-0.4%
